"id_vendas","id_veiculos","id_concessionarias","id_vendedores","id_clientes","valor_pago","data_venda","data_inclusao","data_atualizacao"
262009,5,14,45,260721,"311785.90","2025-12-27 23:55:01.258638+00","2025-12-27 23:55:01.258638+00","2025-12-27 23:55:01.258638+00"
261499,1,25,2,260212,"241547.06","2025-12-26 05:30:01.587426+00","2025-12-26 05:30:01.587426+00","2025-12-26 05:30:01.587426+00"
261573,1,29,42,260286,"244931.21","2025-12-26 11:40:02.081023+00","2025-12-26 11:40:02.081023+00","2025-12-26 11:40:02.081023+00"
261647,5,8,53,260360,"316030.96","2025-12-26 17:50:01.324895+00","2025-12-26 17:50:01.324895+00","2025-12-26 17:50:01.324895+00"
261721,8,20,50,260434,"290039.25","2025-12-27 00:00:01.662608+00","2025-12-27 00:00:01.662608+00","2025-12-27 00:00:01.662608+00"
262077,5,25,5,260789,"312472.47","2025-12-28 05:35:02.08256+00","2025-12-28 05:35:02.08256+00","2025-12-28 05:35:02.08256+00"
262151,1,2,46,260863,"240145.64","2025-12-28 11:45:01.804214+00","2025-12-28 11:45:01.804214+00","2025-12-28 11:45:01.804214+00"
262225,1,5,19,260937,"243730.91","2025-12-28 17:55:01.88383+00","2025-12-28 17:55:01.88383+00","2025-12-28 17:55:01.88383+00"
262299,8,27,52,261011,"286305.53","2025-12-29 00:05:01.291423+00","2025-12-29 00:05:01.291423+00","2025-12-29 00:05:01.291423+00"
262365,8,15,38,261077,"287646.02","2025-12-29 05:35:01.888109+00","2025-12-29 05:35:01.888109+00","2025-12-29 05:35:01.888109+00"
262439,2,19,40,261151,"345819.09","2025-12-29 11:45:01.401583+00","2025-12-29 11:45:01.401583+00","2025-12-29 11:45:01.401583+00"
262513,5,26,39,261224,"312207.78","2025-12-29 17:50:01.251169+00","2025-12-29 17:50:01.251169+00","2025-12-29 17:50:01.251169+00"
262587,6,13,14,261298,"769451.24","2025-12-30 00:00:01.440318+00","2025-12-30 00:00:01.440318+00","2025-12-30 00:00:01.440318+00"
262654,3,17,25,261365,"480019.95","2025-12-30 05:35:02.129468+00","2025-12-30 05:35:02.129468+00","2025-12-30 05:35:02.129468+00"
262728,2,7,47,261439,"337252.20","2025-12-30 11:45:01.933652+00","2025-12-30 11:45:01.933652+00","2025-12-30 11:45:01.933652+00"
261788,3,25,3,260501,"490376.37","2025-12-27 05:35:01.22664+00","2025-12-27 05:35:01.22664+00","2025-12-27 05:35:01.22664+00"
261862,2,28,6,260575,"339411.45","2025-12-27 11:45:01.860216+00","2025-12-27 11:45:01.860216+00","2025-12-27 11:45:01.860216+00"
261936,6,29,42,260649,"770506.01","2025-12-27 17:55:01.38489+00","2025-12-27 17:55:01.38489+00","2025-12-27 17:55:01.38489+00"
262010,1,16,22,260722,"239791.97","2025-12-28 00:00:01.684387+00","2025-12-28 00:00:01.684387+00","2025-12-28 00:00:01.684387+00"
261500,6,28,10,260213,"778404.90","2025-12-26 05:35:01.737086+00","2025-12-26 05:35:01.737086+00","2025-12-26 05:35:01.737086+00"
261574,2,27,52,260287,"344663.06","2025-12-26 11:45:01.260819+00","2025-12-26 11:45:01.260819+00","2025-12-26 11:45:01.260819+00"
261648,8,19,40,260361,"292875.82","2025-12-26 17:55:01.474266+00","2025-12-26 17:55:01.474266+00","2025-12-26 17:55:01.474266+00"
261722,4,18,51,260435,"275896.66","2025-12-27 00:05:01.839863+00","2025-12-27 00:05:01.839863+00","2025-12-27 00:05:01.839863+00"
262078,1,25,5,260790,"243102.11","2025-12-28 05:40:01.216871+00","2025-12-28 05:40:01.216871+00","2025-12-28 05:40:01.216871+00"
262152,2,26,39,260864,"346038.89","2025-12-28 11:50:02.002791+00","2025-12-28 11:50:02.002791+00","2025-12-28 11:50:02.002791+00"
262226,7,19,40,260938,"389550.43","2025-12-28 18:00:02.04254+00","2025-12-28 18:00:02.04254+00","2025-12-28 18:00:02.04254+00"
262300,8,10,44,261012,"292027.32","2025-12-29 00:10:01.48721+00","2025-12-29 00:10:01.48721+00","2025-12-29 00:10:01.48721+00"
262366,3,21,41,261078,"488660.13","2025-12-29 05:40:02.146949+00","2025-12-29 05:40:02.146949+00","2025-12-29 05:40:02.146949+00"
262440,8,17,25,261152,"292303.23","2025-12-29 11:50:01.543434+00","2025-12-29 11:50:01.543434+00","2025-12-29 11:50:01.543434+00"
262514,3,8,53,261225,"491007.49","2025-12-29 17:55:01.388792+00","2025-12-29 17:55:01.388792+00","2025-12-29 17:55:01.388792+00"
262588,2,4,43,261299,"337621.53","2025-12-30 00:05:01.58497+00","2025-12-30 00:05:01.58497+00","2025-12-30 00:05:01.58497+00"
262655,2,2,46,261366,"337260.18","2025-12-30 05:40:01.335281+00","2025-12-30 05:40:01.335281+00","2025-12-30 05:40:01.335281+00"
262729,7,13,11,261440,"384613.74","2025-12-30 11:50:02.108468+00","2025-12-30 11:50:02.108468+00","2025-12-30 11:50:02.108468+00"
261789,8,27,52,260502,"286643.56","2025-12-27 05:40:01.383077+00","2025-12-27 05:40:01.383077+00","2025-12-27 05:40:01.383077+00"
261863,8,5,18,260576,"294608.47","2025-12-27 11:50:02.024197+00","2025-12-27 11:50:02.024197+00","2025-12-27 11:50:02.024197+00"
261937,4,5,20,260650,"276491.58","2025-12-27 18:00:01.516642+00","2025-12-27 18:00:01.516642+00","2025-12-27 18:00:01.516642+00"
262011,5,8,53,260723,"306879.80","2025-12-28 00:05:02.136939+00","2025-12-28 00:05:02.136939+00","2025-12-28 00:05:02.136939+00"
261501,6,28,7,260214,"767072.09","2025-12-26 05:40:01.902504+00","2025-12-26 05:40:01.902504+00","2025-12-26 05:40:01.902504+00"
261575,1,16,21,260288,"243109.07","2025-12-26 11:50:01.401837+00","2025-12-26 11:50:01.401837+00","2025-12-26 11:50:01.401837+00"
261649,4,9,37,260362,"271670.13","2025-12-26 18:00:01.605317+00","2025-12-26 18:00:01.605317+00","2025-12-26 18:00:01.605317+00"
261723,4,21,41,260436,"268014.33","2025-12-27 00:10:02.009282+00","2025-12-27 00:10:02.009282+00","2025-12-27 00:10:02.009282+00"
262079,4,21,41,260791,"273579.05","2025-12-28 05:45:01.371323+00","2025-12-28 05:45:01.371323+00","2025-12-28 05:45:01.371323+00"
262153,6,11,36,260865,"763548.53","2025-12-28 11:55:01.154641+00","2025-12-28 11:55:01.154641+00","2025-12-28 11:55:01.154641+00"
262227,1,25,4,260939,"239052.58","2025-12-28 18:05:01.172395+00","2025-12-28 18:05:01.172395+00","2025-12-28 18:05:01.172395+00"
262301,4,28,8,261013,"269534.18","2025-12-29 00:15:01.661932+00","2025-12-29 00:15:01.661932+00","2025-12-29 00:15:01.661932+00"
262367,4,1,34,261079,"277087.67","2025-12-29 05:45:01.306056+00","2025-12-29 05:45:01.306056+00","2025-12-29 05:45:01.306056+00"
262441,4,7,47,261153,"269814.62","2025-12-29 11:55:01.724272+00","2025-12-29 11:55:01.724272+00","2025-12-29 11:55:01.724272+00"
262515,3,25,4,261226,"491221.71","2025-12-29 18:00:01.570037+00","2025-12-29 18:00:01.570037+00","2025-12-29 18:00:01.570037+00"
262589,2,5,16,261300,"344614.57","2025-12-30 00:10:01.722419+00","2025-12-30 00:10:01.722419+00","2025-12-30 00:10:01.722419+00"
262656,1,17,25,261367,"241471.88","2025-12-30 05:45:01.498028+00","2025-12-30 05:45:01.498028+00","2025-12-30 05:45:01.498028+00"
262730,4,13,11,261441,"271025.65","2025-12-30 11:55:01.256476+00","2025-12-30 11:55:01.256476+00","2025-12-30 11:55:01.256476+00"
261790,8,9,37,260503,"296057.28","2025-12-27 05:45:01.535489+00","2025-12-27 05:45:01.535489+00","2025-12-27 05:45:01.535489+00"
261864,7,26,39,260577,"387397.45","2025-12-27 11:55:01.153697+00","2025-12-27 11:55:01.153697+00","2025-12-27 11:55:01.153697+00"
261938,2,25,4,260651,"336302.89","2025-12-27 18:05:01.658526+00","2025-12-27 18:05:01.658526+00","2025-12-27 18:05:01.658526+00"
262012,4,1,33,260724,"268217.93","2025-12-28 00:10:01.28222+00","2025-12-28 00:10:01.28222+00","2025-12-28 00:10:01.28222+00"
261502,1,7,47,260215,"246962.00","2025-12-26 05:45:02.068678+00","2025-12-26 05:45:02.068678+00","2025-12-26 05:45:02.068678+00"
261576,3,21,41,260289,"480066.01","2025-12-26 11:55:01.570759+00","2025-12-26 11:55:01.570759+00","2025-12-26 11:55:01.570759+00"
261650,3,1,33,260363,"493041.02","2025-12-26 18:05:01.76053+00","2025-12-26 18:05:01.76053+00","2025-12-26 18:05:01.76053+00"
261724,8,13,11,260437,"285318.90","2025-12-27 00:15:01.147593+00","2025-12-27 00:15:01.147593+00","2025-12-27 00:15:01.147593+00"
262080,5,12,48,260792,"313197.20","2025-12-28 05:50:01.512469+00","2025-12-28 05:50:01.512469+00","2025-12-28 05:50:01.512469+00"
262154,4,7,47,260866,"272642.86","2025-12-28 12:00:01.28716+00","2025-12-28 12:00:01.28716+00","2025-12-28 12:00:01.28716+00"
262228,8,23,31,260940,"291782.42","2025-12-28 18:10:01.367264+00","2025-12-28 18:10:01.367264+00","2025-12-28 18:10:01.367264+00"
262302,3,20,50,261014,"489192.11","2025-12-29 00:20:01.820933+00","2025-12-29 00:20:01.820933+00","2025-12-29 00:20:01.820933+00"
262368,6,17,26,261080,"768904.01","2025-12-29 05:50:01.451799+00","2025-12-29 05:50:01.451799+00","2025-12-29 05:50:01.451799+00"
262442,3,29,42,261154,"475538.02","2025-12-29 12:00:01.89547+00","2025-12-29 12:00:01.89547+00","2025-12-29 12:00:01.89547+00"
262516,3,18,51,261227,"476788.58","2025-12-29 18:05:01.726984+00","2025-12-29 18:05:01.726984+00","2025-12-29 18:05:01.726984+00"
262590,7,6,29,261301,"390364.84","2025-12-30 00:15:01.877533+00","2025-12-30 00:15:01.877533+00","2025-12-30 00:15:01.877533+00"
262657,7,28,10,261368,"394399.96","2025-12-30 05:50:01.660019+00","2025-12-30 05:50:01.660019+00","2025-12-30 05:50:01.660019+00"
262731,4,17,26,261442,"275858.99","2025-12-30 12:00:01.378225+00","2025-12-30 12:00:01.378225+00","2025-12-30 12:00:01.378225+00"
261791,8,21,41,260504,"289397.94","2025-12-27 05:50:01.690698+00","2025-12-27 05:50:01.690698+00","2025-12-27 05:50:01.690698+00"
261865,6,9,37,260578,"790632.42","2025-12-27 12:00:01.276795+00","2025-12-27 12:00:01.276795+00","2025-12-27 12:00:01.276795+00"
261939,1,18,51,260652,"243389.94","2025-12-27 18:10:01.82452+00","2025-12-27 18:10:01.82452+00","2025-12-27 18:10:01.82452+00"
262013,5,25,5,260725,"313906.40","2025-12-28 00:15:01.438796+00","2025-12-28 00:15:01.438796+00","2025-12-28 00:15:01.438796+00"
261503,5,17,27,260216,"311833.05","2025-12-26 05:50:01.197553+00","2025-12-26 05:50:01.197553+00","2025-12-26 05:50:01.197553+00"
261577,2,12,48,260290,"333611.15","2025-12-26 12:00:01.736782+00","2025-12-26 12:00:01.736782+00","2025-12-26 12:00:01.736782+00"
261651,1,26,39,260364,"240181.98","2025-12-26 18:10:01.904072+00","2025-12-26 18:10:01.904072+00","2025-12-26 18:10:01.904072+00"
261725,8,28,9,260438,"296429.10","2025-12-27 00:20:01.508336+00","2025-12-27 00:20:01.508336+00","2025-12-27 00:20:01.508336+00"
262081,2,12,48,260793,"338123.10","2025-12-28 05:55:01.659846+00","2025-12-28 05:55:01.659846+00","2025-12-28 05:55:01.659846+00"
262155,4,2,46,260867,"270320.44","2025-12-28 12:05:01.431278+00","2025-12-28 12:05:01.431278+00","2025-12-28 12:05:01.431278+00"
262229,2,23,31,260941,"337233.10","2025-12-28 18:15:01.575215+00","2025-12-28 18:15:01.575215+00","2025-12-28 18:15:01.575215+00"
262303,7,4,43,261015,"385471.53","2025-12-29 00:25:02.024478+00","2025-12-29 00:25:02.024478+00","2025-12-29 00:25:02.024478+00"
262369,7,7,47,261081,"384681.38","2025-12-29 05:55:01.599987+00","2025-12-29 05:55:01.599987+00","2025-12-29 05:55:01.599987+00"
262443,8,24,49,261155,"294979.55","2025-12-29 12:05:02.069485+00","2025-12-29 12:05:02.069485+00","2025-12-29 12:05:02.069485+00"
262517,2,28,6,261228,"346327.36","2025-12-29 18:10:01.906224+00","2025-12-29 18:10:01.906224+00","2025-12-29 18:10:01.906224+00"
262591,5,5,18,261302,"310982.13","2025-12-30 00:20:02.055747+00","2025-12-30 00:20:02.055747+00","2025-12-30 00:20:02.055747+00"
262658,3,13,15,261369,"487640.61","2025-12-30 05:55:01.813988+00","2025-12-30 05:55:01.813988+00","2025-12-30 05:55:01.813988+00"
262732,6,23,31,261443,"771634.01","2025-12-30 12:05:01.530032+00","2025-12-30 12:05:01.530032+00","2025-12-30 12:05:01.530032+00"
261792,8,22,35,260505,"285156.86","2025-12-27 05:55:01.847551+00","2025-12-27 05:55:01.847551+00","2025-12-27 05:55:01.847551+00"
261866,5,5,18,260579,"314808.21","2025-12-27 12:05:01.42203+00","2025-12-27 12:05:01.42203+00","2025-12-27 12:05:01.42203+00"
261940,2,26,39,260653,"335466.62","2025-12-27 18:15:02.023058+00","2025-12-27 18:15:02.023058+00","2025-12-27 18:15:02.023058+00"
262014,5,21,41,260726,"314495.22","2025-12-28 00:20:01.610702+00","2025-12-28 00:20:01.610702+00","2025-12-28 00:20:01.610702+00"
261504,6,4,43,260217,"772117.42","2025-12-26 05:55:01.331561+00","2025-12-26 05:55:01.331561+00","2025-12-26 05:55:01.331561+00"
261578,1,20,50,260291,"237617.68","2025-12-26 12:05:01.910366+00","2025-12-26 12:05:01.910366+00","2025-12-26 12:05:01.910366+00"
261652,1,25,1,260365,"244302.77","2025-12-26 18:15:02.0703+00","2025-12-26 18:15:02.0703+00","2025-12-26 18:15:02.0703+00"
261726,2,14,45,260439,"337985.13","2025-12-27 00:25:01.66983+00","2025-12-27 00:25:01.66983+00","2025-12-27 00:25:01.66983+00"
262082,2,28,10,260794,"342450.81","2025-12-28 06:00:01.866351+00","2025-12-28 06:00:01.866351+00","2025-12-28 06:00:01.866351+00"
262156,4,17,27,260868,"266265.42","2025-12-28 12:10:01.561441+00","2025-12-28 12:10:01.561441+00","2025-12-28 12:10:01.561441+00"
262230,8,28,7,260942,"289734.69","2025-12-28 18:20:01.711057+00","2025-12-28 18:20:01.711057+00","2025-12-28 18:20:01.711057+00"
262304,2,11,36,261016,"335589.82","2025-12-29 00:30:02.045703+00","2025-12-29 00:30:02.045703+00","2025-12-29 00:30:02.045703+00"
262370,8,13,12,261082,"287757.63","2025-12-29 06:00:01.750597+00","2025-12-29 06:00:01.750597+00","2025-12-29 06:00:01.750597+00"
262444,3,12,48,261156,"484649.00","2025-12-29 12:10:01.197497+00","2025-12-29 12:10:01.197497+00","2025-12-29 12:10:01.197497+00"
262518,1,6,30,261229,"240339.50","2025-12-29 18:15:02.080276+00","2025-12-29 18:15:02.080276+00","2025-12-29 18:15:02.080276+00"
262592,1,13,15,261303,"244153.19","2025-12-30 00:25:01.18956+00","2025-12-30 00:25:01.18956+00","2025-12-30 00:25:01.18956+00"
262659,1,15,38,261370,"240140.14","2025-12-30 06:00:01.973736+00","2025-12-30 06:00:01.973736+00","2025-12-30 06:00:01.973736+00"
262733,1,22,35,261444,"245737.68","2025-12-30 12:10:01.693603+00","2025-12-30 12:10:01.693603+00","2025-12-30 12:10:01.693603+00"
261793,5,13,11,260506,"308531.46","2025-12-27 06:00:02.015591+00","2025-12-27 06:00:02.015591+00","2025-12-27 06:00:02.015591+00"
261867,4,14,45,260580,"271197.16","2025-12-27 12:10:01.603877+00","2025-12-27 12:10:01.603877+00","2025-12-27 12:10:01.603877+00"
261941,3,5,17,260654,"488748.20","2025-12-27 18:20:01.148649+00","2025-12-27 18:20:01.148649+00","2025-12-27 18:20:01.148649+00"
262015,7,13,12,260727,"388727.15","2025-12-28 00:25:01.841526+00","2025-12-28 00:25:01.841526+00","2025-12-28 00:25:01.841526+00"
261505,4,10,44,260218,"270789.50","2025-12-26 06:00:01.535516+00","2025-12-26 06:00:01.535516+00","2025-12-26 06:00:01.535516+00"
261579,5,17,27,260292,"304823.49","2025-12-26 12:10:02.085614+00","2025-12-26 12:10:02.085614+00","2025-12-26 12:10:02.085614+00"
261653,4,12,48,260366,"266001.05","2025-12-26 18:20:01.189224+00","2025-12-26 18:20:01.189224+00","2025-12-26 18:20:01.189224+00"
261727,5,12,48,260440,"309569.11","2025-12-27 00:30:01.860271+00","2025-12-27 00:30:01.860271+00","2025-12-27 00:30:01.860271+00"
262083,7,12,48,260795,"388855.52","2025-12-28 06:05:02.034049+00","2025-12-28 06:05:02.034049+00","2025-12-28 06:05:02.034049+00"
262157,8,5,20,260869,"296715.65","2025-12-28 12:15:01.704022+00","2025-12-28 12:15:01.704022+00","2025-12-28 12:15:01.704022+00"
262231,4,7,47,260943,"267292.76","2025-12-28 18:25:01.856888+00","2025-12-28 18:25:01.856888+00","2025-12-28 18:25:01.856888+00"
262305,8,16,22,261017,"287730.51","2025-12-29 00:35:01.194016+00","2025-12-29 00:35:01.194016+00","2025-12-29 00:35:01.194016+00"
262371,8,2,46,261083,"288901.70","2025-12-29 06:05:01.924386+00","2025-12-29 06:05:01.924386+00","2025-12-29 06:05:01.924386+00"
262445,8,16,23,261157,"285196.37","2025-12-29 12:15:01.337438+00","2025-12-29 12:15:01.337438+00","2025-12-29 12:15:01.337438+00"
262519,5,23,31,261230,"307265.49","2025-12-29 18:20:01.214265+00","2025-12-29 18:20:01.214265+00","2025-12-29 18:20:01.214265+00"
262593,5,16,23,261304,"309281.13","2025-12-30 00:30:01.236154+00","2025-12-30 00:30:01.236154+00","2025-12-30 00:30:01.236154+00"
262660,8,26,39,261371,"292859.92","2025-12-30 06:05:01.109842+00","2025-12-30 06:05:01.109842+00","2025-12-30 06:05:01.109842+00"
262734,7,1,33,261445,"380939.16","2025-12-30 12:15:01.884767+00","2025-12-30 12:15:01.884767+00","2025-12-30 12:15:01.884767+00"
261794,8,17,27,260507,"289558.83","2025-12-27 06:05:01.163748+00","2025-12-27 06:05:01.163748+00","2025-12-27 06:05:01.163748+00"
261868,4,19,40,260581,"276965.22","2025-12-27 12:15:01.752985+00","2025-12-27 12:15:01.752985+00","2025-12-27 12:15:01.752985+00"
261942,3,17,26,260655,"486442.08","2025-12-27 18:25:01.288213+00","2025-12-27 18:25:01.288213+00","2025-12-27 18:25:01.288213+00"
262016,7,25,4,260728,"389168.27","2025-12-28 00:30:02.004324+00","2025-12-28 00:30:02.004324+00","2025-12-28 00:30:02.004324+00"
261506,1,1,33,260219,"242128.54","2025-12-26 06:05:01.711003+00","2025-12-26 06:05:01.711003+00","2025-12-26 06:05:01.711003+00"
261580,1,2,46,260293,"246921.51","2025-12-26 12:15:01.220606+00","2025-12-26 12:15:01.220606+00","2025-12-26 12:15:01.220606+00"
261654,6,11,36,260367,"786638.40","2025-12-26 18:25:01.330279+00","2025-12-26 18:25:01.330279+00","2025-12-26 18:25:01.330279+00"
261728,2,29,42,260441,"336940.68","2025-12-27 00:35:02.024583+00","2025-12-27 00:35:02.024583+00","2025-12-27 00:35:02.024583+00"
262084,7,13,11,260796,"384376.65","2025-12-28 06:10:01.166086+00","2025-12-28 06:10:01.166086+00","2025-12-28 06:10:01.166086+00"
262158,5,28,6,260870,"312745.25","2025-12-28 12:20:01.923293+00","2025-12-28 12:20:01.923293+00","2025-12-28 12:20:01.923293+00"
262232,7,2,46,260944,"381714.16","2025-12-28 18:30:01.939392+00","2025-12-28 18:30:01.939392+00","2025-12-28 18:30:01.939392+00"
262306,5,13,13,261018,"308179.27","2025-12-29 00:40:01.328201+00","2025-12-29 00:40:01.328201+00","2025-12-29 00:40:01.328201+00"
262372,2,7,47,261084,"333481.27","2025-12-29 06:10:02.129724+00","2025-12-29 06:10:02.129724+00","2025-12-29 06:10:02.129724+00"
262446,4,16,22,261158,"266190.89","2025-12-29 12:20:01.473903+00","2025-12-29 12:20:01.473903+00","2025-12-29 12:20:01.473903+00"
262520,8,5,16,261231,"295060.99","2025-12-29 18:25:01.432086+00","2025-12-29 18:25:01.432086+00","2025-12-29 18:25:01.432086+00"
262594,8,12,48,261305,"286757.90","2025-12-30 00:35:01.374179+00","2025-12-30 00:35:01.374179+00","2025-12-30 00:35:01.374179+00"
262661,4,13,15,261372,"268637.91","2025-12-30 06:10:01.230585+00","2025-12-30 06:10:01.230585+00","2025-12-30 06:10:01.230585+00"
262735,8,13,15,261446,"296015.40","2025-12-30 12:20:02.058655+00","2025-12-30 12:20:02.058655+00","2025-12-30 12:20:02.058655+00"
261795,7,13,11,260508,"381787.30","2025-12-27 06:10:01.296915+00","2025-12-27 06:10:01.296915+00","2025-12-27 06:10:01.296915+00"
261869,8,17,26,260582,"295897.90","2025-12-27 12:20:02.141621+00","2025-12-27 12:20:02.141621+00","2025-12-27 12:20:02.141621+00"
261943,7,23,31,260656,"392030.92","2025-12-27 18:30:01.426296+00","2025-12-27 18:30:01.426296+00","2025-12-27 18:30:01.426296+00"
262017,4,16,22,260729,"268679.68","2025-12-28 00:35:01.146151+00","2025-12-28 00:35:01.146151+00","2025-12-28 00:35:01.146151+00"
261507,5,15,38,260220,"305978.02","2025-12-26 06:10:01.886093+00","2025-12-26 06:10:01.886093+00","2025-12-26 06:10:01.886093+00"
261581,5,5,17,260294,"314767.66","2025-12-26 12:20:01.354048+00","2025-12-26 12:20:01.354048+00","2025-12-26 12:20:01.354048+00"
261655,7,19,40,260368,"391809.86","2025-12-26 18:30:01.442972+00","2025-12-26 18:30:01.442972+00","2025-12-26 18:30:01.442972+00"
261729,4,14,45,260442,"267217.17","2025-12-27 00:40:01.168727+00","2025-12-27 00:40:01.168727+00","2025-12-27 00:40:01.168727+00"
262085,7,5,16,260797,"388478.29","2025-12-28 06:15:01.309625+00","2025-12-28 06:15:01.309625+00","2025-12-28 06:15:01.309625+00"
262159,4,16,23,260871,"275057.89","2025-12-28 12:25:02.100012+00","2025-12-28 12:25:02.100012+00","2025-12-28 12:25:02.100012+00"
262233,2,29,42,260945,"345368.13","2025-12-28 18:35:02.105334+00","2025-12-28 18:35:02.105334+00","2025-12-28 18:35:02.105334+00"
262307,4,20,50,261019,"272669.00","2025-12-29 00:45:01.460643+00","2025-12-29 00:45:01.460643+00","2025-12-29 00:45:01.460643+00"
262373,4,19,40,261085,"273632.31","2025-12-29 06:15:01.299557+00","2025-12-29 06:15:01.299557+00","2025-12-29 06:15:01.299557+00"
262447,4,26,39,261159,"272888.35","2025-12-29 12:25:01.684159+00","2025-12-29 12:25:01.684159+00","2025-12-29 12:25:01.684159+00"
262521,5,19,40,261232,"309301.00","2025-12-29 18:30:01.57265+00","2025-12-29 18:30:01.57265+00","2025-12-29 18:30:01.57265+00"
262595,2,15,38,261306,"334813.94","2025-12-30 00:40:01.498784+00","2025-12-30 00:40:01.498784+00","2025-12-30 00:40:01.498784+00"
262662,8,25,5,261373,"288054.96","2025-12-30 06:15:01.371943+00","2025-12-30 06:15:01.371943+00","2025-12-30 06:15:01.371943+00"
262736,8,24,49,261447,"296955.80","2025-12-30 12:25:01.271185+00","2025-12-30 12:25:01.271185+00","2025-12-30 12:25:01.271185+00"
261796,7,27,52,260509,"389219.49","2025-12-27 06:15:01.440894+00","2025-12-27 06:15:01.440894+00","2025-12-27 06:15:01.440894+00"
261870,1,24,49,260583,"240903.03","2025-12-27 12:25:01.277076+00","2025-12-27 12:25:01.277076+00","2025-12-27 12:25:01.277076+00"
261944,1,21,41,260657,"240680.85","2025-12-27 18:35:01.398303+00","2025-12-27 18:35:01.398303+00","2025-12-27 18:35:01.398303+00"
262018,7,13,11,260730,"392545.49","2025-12-28 00:40:01.279913+00","2025-12-28 00:40:01.279913+00","2025-12-28 00:40:01.279913+00"
261508,7,21,41,260221,"387491.43","2025-12-26 06:15:02.084266+00","2025-12-26 06:15:02.084266+00","2025-12-26 06:15:02.084266+00"
261582,7,5,20,260295,"395844.77","2025-12-26 12:25:01.495329+00","2025-12-26 12:25:01.495329+00","2025-12-26 12:25:01.495329+00"
261656,4,28,8,260369,"273063.91","2025-12-26 18:35:01.598122+00","2025-12-26 18:35:01.598122+00","2025-12-26 18:35:01.598122+00"
261730,4,11,36,260443,"268228.67","2025-12-27 00:45:01.317964+00","2025-12-27 00:45:01.317964+00","2025-12-27 00:45:01.317964+00"
262086,1,27,52,260798,"241721.20","2025-12-28 06:20:01.448761+00","2025-12-28 06:20:01.448761+00","2025-12-28 06:20:01.448761+00"
262160,7,4,43,260872,"386128.66","2025-12-28 12:30:01.235787+00","2025-12-28 12:30:01.235787+00","2025-12-28 12:30:01.235787+00"
262234,7,13,14,260946,"386579.67","2025-12-28 18:40:01.241106+00","2025-12-28 18:40:01.241106+00","2025-12-28 18:40:01.241106+00"
262308,8,9,37,261020,"295350.87","2025-12-29 00:50:01.595994+00","2025-12-29 00:50:01.595994+00","2025-12-29 00:50:01.595994+00"
262374,7,5,17,261086,"390516.90","2025-12-29 06:20:01.463115+00","2025-12-29 06:20:01.463115+00","2025-12-29 06:20:01.463115+00"
262448,3,18,51,261160,"484575.26","2025-12-29 12:30:01.840934+00","2025-12-29 12:30:01.840934+00","2025-12-29 12:30:01.840934+00"
262522,6,13,13,261233,"776384.54","2025-12-29 18:35:01.718481+00","2025-12-29 18:35:01.718481+00","2025-12-29 18:35:01.718481+00"
262596,4,5,18,261307,"274426.04","2025-12-30 00:45:01.64291+00","2025-12-30 00:45:01.64291+00","2025-12-30 00:45:01.64291+00"
262663,1,2,46,261374,"246268.68","2025-12-30 06:20:01.504112+00","2025-12-30 06:20:01.504112+00","2025-12-30 06:20:01.504112+00"
262737,5,3,32,261448,"308122.33","2025-12-30 12:30:01.406442+00","2025-12-30 12:30:01.406442+00","2025-12-30 12:30:01.406442+00"
261797,1,13,12,260510,"246452.69","2025-12-27 06:20:01.594906+00","2025-12-27 06:20:01.594906+00","2025-12-27 06:20:01.594906+00"
261871,2,18,51,260584,"333915.36","2025-12-27 12:30:01.418275+00","2025-12-27 12:30:01.418275+00","2025-12-27 12:30:01.418275+00"
261945,7,14,45,260658,"389670.96","2025-12-27 18:40:01.542109+00","2025-12-27 18:40:01.542109+00","2025-12-27 18:40:01.542109+00"
262019,3,21,41,260731,"482949.50","2025-12-28 00:45:01.422814+00","2025-12-28 00:45:01.422814+00","2025-12-28 00:45:01.422814+00"
261509,7,3,32,260222,"384483.98","2025-12-26 06:20:01.236264+00","2025-12-26 06:20:01.236264+00","2025-12-26 06:20:01.236264+00"
261583,5,8,53,260296,"305531.87","2025-12-26 12:30:01.577304+00","2025-12-26 12:30:01.577304+00","2025-12-26 12:30:01.577304+00"
261657,5,5,18,260370,"310262.16","2025-12-26 18:40:01.763107+00","2025-12-26 18:40:01.763107+00","2025-12-26 18:40:01.763107+00"
261731,1,18,51,260444,"242162.30","2025-12-27 00:50:01.45213+00","2025-12-27 00:50:01.45213+00","2025-12-27 00:50:01.45213+00"
262087,5,10,44,260799,"310134.58","2025-12-28 06:25:01.810088+00","2025-12-28 06:25:01.810088+00","2025-12-28 06:25:01.810088+00"
262161,2,16,22,260873,"333326.33","2025-12-28 12:35:02.111514+00","2025-12-28 12:35:02.111514+00","2025-12-28 12:35:02.111514+00"
262235,3,22,35,260947,"488384.20","2025-12-28 18:45:01.387712+00","2025-12-28 18:45:01.387712+00","2025-12-28 18:45:01.387712+00"
262309,3,6,28,261021,"492758.03","2025-12-29 00:55:01.744572+00","2025-12-29 00:55:01.744572+00","2025-12-29 00:55:01.744572+00"
262375,7,5,20,261087,"382424.79","2025-12-29 06:25:01.934361+00","2025-12-29 06:25:01.934361+00","2025-12-29 06:25:01.934361+00"
